Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	comparison	confounders
prerank	Brain Development (GO:0007420)	-0.994438827098079	-5.1296815864890455	0.13694267515923567	0.8524887491258227	1.0	1/21	0.65%	AFF2	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Monoatomic Ion Transport (GO:0006811)	-1.0	-5.1168360562679345	0.0030303030303030303	0.8480869612838204	1.0	1/5	0.10%	PIEZO2	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Reproductive Process (GO:2000242)	-0.9969909729187564	-5.096905177125903	0.016243654822335026	0.8451536381670427	1.0	1/5	0.40%	ARHGDIB	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Interleukin-8 Production (GO:0032677)	-0.994931576279777	-5.081993172495044	0.12646121147715197	0.8391109482782579	1.0	1/26	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435)	-0.9949849548645938	-5.073798796843673	0.0274949083503055	0.8320759282850151	1.0	1/5	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Negative Regulation Of Biosynthetic Process (GO:0009890)	-0.9949849548645937	-5.047890115164384	0.02231237322515213	0.8324648341537689	1.0	1/5	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Cellular Response To Mechanical Stimulus (GO:0071260)	-1.0	-5.034078439497533	0.004052684903748734	0.8292489724806291	1.0	1/5	0.10%	PIEZO2	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of Protein Kinase B Signaling (GO:0051897)	-0.9949264332825977	-5.000081818337681	0.12972972972972974	0.8383527534746498	1.0	1/28	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Regulation Of Ras Protein Signal Transduction (GO:0046578)	-0.9969894631209231	-4.98506970285179	0.03160040774719674	0.8357892734393556	1.0	1/6	0.40%	ARHGDIB	TP: T2 vs T0	country, cancer_type, toxicity
prerank	Positive Regulation Of Cellular Component Biogenesis (GO:0044089)	-0.9949341438703142	-4.8807635556024165	0.1339764201500536	0.8547318013736674	1.0	1/25	0.60%	PARK7	TP: T2 vs T0	country, cancer_type, toxicity
